,interaction_histogram,mse,user_mse,recall_at_k,interaction_spread,inter_cluster_interaction_similarity,intra_cluster_interaction_similarity,diversity_metric,inter_cluster_rec_similarity,intra_cluster_rec_similarity,serendipity_metric,novelty_metric,timesteps,state,model
115,[0. 0. 0. ... 0. 0. 0.],0.718574847909149,"[0.78550491 0.81774809 0.78897304 0.73503912 0.68325526 0.61257639
 0.63322225 0.68595096 0.67145079 0.71338321 0.71203236 0.79063411
 0.7569424  0.66332394 0.62677019 0.73486945 0.78105058 0.74981599
 0.66455658 0.7421858  0.7445932  0.66362651 0.68928505 0.69011722
 0.73575444 0.78072474 0.76330885 0.76578981 0.74651379 0.76547111
 0.7651584  0.72587638 0.68156863 0.77998239 0.6910512  0.73538629
 0.66608859 0.73109821 0.81213283 0.69726417 0.69638475 0.68702517
 0.68428978 0.78465414 0.6745469  0.69792646 0.69162618 0.76551251
 0.74543364 0.78332934 0.66788509 0.62182984 0.72907512 0.63042218
 0.78038865 0.75296799 0.74921536 0.69756505 0.74959216 0.60856199
 0.6519956  0.78449715 0.79216323 0.63616623 0.68610818 0.73162208
 0.75227733 0.71962157 0.72138501 0.77893685 0.79210346 0.66732341
 0.66963525 0.76435133 0.7605445  0.72719879 0.72550136 0.65714064
 0.73284403 0.64252745 0.73473463 0.74626487 0.65784832 0.64803102
 0.67730929 0.80993964 0.70498593 0.63233916 0.77028986 0.76728036
 0.67699273 0.61127523 0.72350558 0.76447688 0.65700007 0.72344511
 0.77496405 0.70257453 0.72388889 0.77808569]",0.6,-0.5,0.08320004701830658,0.10195210386973814,0.7699999999999997,0.02328850444226179,0.04328734046352757,0.811,-1.7624668162102726,115,run,entropy
116,[0. 0. 0. ... 0. 0. 0.],0.7146800897928572,"[0.78267456 0.81851228 0.78404182 0.72858141 0.67726492 0.61373589
 0.62694435 0.68030844 0.66651902 0.70760771 0.70670218 0.78528383
 0.75334148 0.65677255 0.62234236 0.72711318 0.77581039 0.7454645
 0.65718228 0.73978819 0.74039412 0.65969027 0.68234769 0.6840245
 0.72775335 0.77972223 0.76187029 0.76713375 0.74501994 0.76786675
 0.76798476 0.71954042 0.67516064 0.78025601 0.68778083 0.72936845
 0.661043   0.72694199 0.8129222  0.69060585 0.69214489 0.6872914
 0.67603238 0.78351124 0.66635383 0.69067539 0.69630887 0.76143336
 0.73874168 0.77784479 0.66198528 0.61964284 0.72253689 0.63195889
 0.77929704 0.74832149 0.74469336 0.69214621 0.74458014 0.61251891
 0.64478939 0.78488395 0.78813159 0.63202419 0.67939068 0.72488477
 0.75046619 0.71464873 0.71761672 0.77918553 0.78675787 0.66129671
 0.66421003 0.7621594  0.76051698 0.7227249  0.72194175 0.64994201
 0.72659693 0.63784193 0.72731062 0.74305211 0.6495876  0.63972979
 0.66788001 0.80814521 0.69724802 0.62711903 0.76251734 0.76980719
 0.66924868 0.61307056 0.71664438 0.75797028 0.65071678 0.72555783
 0.77178135 0.70934599 0.71835666 0.78147201]",0.6,0.0,0.08372323925582417,0.10241200188552134,0.7682222222222221,0.020518466261161997,0.042291175576279504,0.817,-1.7729295101195135,116,run,entropy
117,[0. 0. 0. ... 0. 0. 0.],0.7106181094262496,"[0.78239725 0.82140247 0.77953139 0.7238824  0.67026443 0.61346164
 0.62270435 0.6727272  0.6681853  0.70189733 0.70079433 0.78080451
 0.74804192 0.65105337 0.61667694 0.71985335 0.7776256  0.74027685
 0.64840053 0.73288824 0.73575994 0.65833007 0.67770063 0.68024116
 0.72502161 0.77619461 0.75996199 0.76485084 0.74211621 0.76585495
 0.76741885 0.71473714 0.66896118 0.77672375 0.68141728 0.71917774
 0.65182257 0.72218988 0.81195997 0.68871783 0.68644658 0.6809822
 0.67400314 0.778045   0.66142573 0.68283229 0.68876101 0.75582088
 0.73477832 0.77789035 0.66209638 0.62006419 0.71533704 0.6255889
 0.77838684 0.74346378 0.74166312 0.68900092 0.73924831 0.61535784
 0.63908549 0.78424682 0.78441054 0.62773409 0.6741424  0.72035759
 0.75241784 0.70684322 0.70916448 0.77966439 0.78602255 0.65459302
 0.66233526 0.75753528 0.75767175 0.72249828 0.71375043 0.6447722
 0.72073079 0.63234186 0.72243467 0.73846603 0.64434896 0.63112398
 0.66110518 0.80373809 0.69153894 0.6203559  0.75845792 0.7697847
 0.66427864 0.61623348 0.71066425 0.7569305  0.6433746  0.71952183
 0.77124951 0.70057488 0.71402188 0.78006831]",0.66,0.0,0.08445229239428781,0.10311445202189819,0.769222222222222,0.02262218901057802,0.04200433788710355,0.134,-1.7808781177816102,117,run,entropy
118,[0. 0. 0. ... 0. 0. 0.],0.7066883332286196,"[0.78186337 0.8232515  0.77488231 0.71940086 0.66348924 0.61452247
 0.61829362 0.66842622 0.6626404  0.6965407  0.69362388 0.78454692
 0.74055327 0.64521373 0.61784775 0.71365481 0.77388914 0.73394916
 0.6445461  0.72623148 0.72835966 0.65164922 0.67054698 0.6706135
 0.71932409 0.77737556 0.75915751 0.76480831 0.73794735 0.76287292
 0.76966223 0.70630769 0.66264851 0.77680098 0.67636333 0.71357375
 0.64573729 0.71562617 0.81165261 0.68182195 0.68363325 0.67551132
 0.67004831 0.77608552 0.66026755 0.6783325  0.68231613 0.75373427
 0.72713889 0.77069286 0.65502444 0.62098235 0.70985319 0.62435861
 0.77371283 0.73912143 0.74208806 0.68639711 0.73375199 0.61389432
 0.63142846 0.78089982 0.78312853 0.6220226  0.67321692 0.71192974
 0.74506899 0.70020976 0.70446559 0.7796946  0.77948142 0.64944828
 0.65723701 0.75350398 0.74939605 0.71724381 0.7058298  0.6407801
 0.71392783 0.63213266 0.72005316 0.73239111 0.64690721 0.63221866
 0.65592102 0.80087943 0.68784244 0.61570156 0.75392119 0.76941852
 0.6583508  0.61665622 0.70454397 0.75258061 0.63785863 0.71834797
 0.76986086 0.70099312 0.70942368 0.77675576]",0.56,0.0,0.08497693822096636,0.10360645641299143,0.7701111111111111,0.02185135073788083,0.043310827233657236,0.139,-1.7904195599409358,118,run,entropy
119,[0. 0. 0. ... 0. 0. 0.],0.7021864634904813,"[0.78032533 0.81994267 0.76880036 0.71178892 0.65704037 0.61678239
 0.61675058 0.66359808 0.65546456 0.68880366 0.68557526 0.77823965
 0.73792143 0.63965108 0.61393755 0.70852939 0.77094274 0.72958186
 0.63911065 0.72109565 0.72328688 0.65180067 0.66457014 0.66503224
 0.71227969 0.77499035 0.75307036 0.76781075 0.73470142 0.75869279
 0.77179082 0.70050694 0.65344136 0.77638118 0.67165686 0.71138096
 0.63947013 0.7181723  0.81229834 0.67489408 0.6755062  0.67703957
 0.66362081 0.77260669 0.65150852 0.67332469 0.67621266 0.75085059
 0.72113593 0.76453336 0.64911395 0.62088293 0.70295075 0.62403671
 0.76859665 0.73397186 0.73793656 0.68345983 0.72372892 0.61198771
 0.62557697 0.77617311 0.77742503 0.61594062 0.66730059 0.70676562
 0.73852178 0.69402043 0.69903472 0.7795676  0.77513724 0.64415289
 0.65138311 0.75346111 0.74077218 0.70995185 0.69910813 0.63410343
 0.70835554 0.62460166 0.71477393 0.72812178 0.64025235 0.6244529
 0.64758536 0.80146511 0.67958908 0.61273943 0.75464162 0.76537797
 0.65133031 0.61437437 0.70018475 0.75361828 0.63162943 0.71694675
 0.76481449 0.69418564 0.70478497 0.77330887]",0.64,0.0,0.08579692307380463,0.10428862648812227,0.7659999999999998,0.021375694020251378,0.04095525720276377,0.127,-1.79810649775323,119,run,entropy
120,[0. 1. 0. ... 0. 0. 0.],0.6979721961925764,"[0.77341753 0.81782869 0.76615936 0.70490411 0.65170851 0.6158598
 0.61641386 0.65695174 0.65090639 0.68173208 0.67969492 0.77636923
 0.73327262 0.63406034 0.60980262 0.70268447 0.76911001 0.72641833
 0.63128083 0.71433631 0.72011828 0.64612223 0.66162666 0.65714891
 0.70648942 0.76951397 0.75012446 0.76315162 0.72991124 0.75579186
 0.77288663 0.69398883 0.64534959 0.77455628 0.6681115  0.70512331
 0.6325897  0.71422229 0.81270669 0.66890756 0.66801814 0.67788173
 0.66107927 0.77204212 0.64382653 0.6663378  0.66975392 0.74577677
 0.71794798 0.75949679 0.64918383 0.61967994 0.69846133 0.62225645
 0.76323835 0.72861824 0.73757951 0.6751009  0.7139085  0.61263948
 0.61977351 0.77756334 0.77179205 0.61427438 0.66827604 0.70851831
 0.7323749  0.6880852  0.6919469  0.77918618 0.77008911 0.63894894
 0.64679178 0.75019256 0.73761571 0.70984822 0.69132028 0.62657111
 0.70329104 0.61970891 0.70788964 0.72253024 0.63366543 0.62435655
 0.64509752 0.80352214 0.67068016 0.60737456 0.7486391  0.76509008
 0.64540898 0.61373646 0.69345609 0.75175256 0.62702921 0.70964007
 0.75736601 0.68779834 0.70029864 0.77153901]",0.59,0.0,0.08641242740343778,0.10487535744759907,0.757111111111111,0.021358453189539647,0.04121471099170421,0.127,-1.8064179459188359,120,run,entropy
121,[0. 0. 0. ... 0. 0. 0.],0.6934252918685212,"[0.76869386 0.81250894 0.75923285 0.69787094 0.64667854 0.61367767
 0.61566748 0.65002772 0.64321203 0.67498755 0.68166455 0.77143797
 0.72769253 0.62803476 0.60760597 0.69744011 0.76132962 0.7215425
 0.62494128 0.70836407 0.71643842 0.64203166 0.6561488  0.65209056
 0.70442011 0.76429858 0.74661937 0.75858625 0.72572104 0.74930782
 0.77664409 0.69285627 0.63929374 0.76884378 0.6645515  0.69631058
 0.62757602 0.70860699 0.80718873 0.66730886 0.66330222 0.67271402
 0.65839992 0.76842767 0.63917259 0.6589387  0.6642     0.74190383
 0.71063864 0.75451171 0.64217884 0.61650451 0.68961882 0.62226006
 0.75738233 0.72183228 0.73374417 0.66733162 0.70779325 0.61605214
 0.61666393 0.77484108 0.76840151 0.6155936  0.66029884 0.70422271
 0.7269097  0.68101206 0.68613908 0.77967194 0.76606654 0.63284019
 0.63695463 0.74571031 0.73635882 0.70689216 0.6840155  0.62333643
 0.69819097 0.62092442 0.70294823 0.71605315 0.6297306  0.62050271
 0.63979179 0.80469312 0.66334594 0.60955948 0.74259686 0.76019383
 0.63765803 0.61252943 0.68936122 0.74898315 0.61957097 0.70151026
 0.74875867 0.6810006  0.69788454 0.76645075]",0.54,0.0,0.08686326299594167,0.10544820737012338,0.7622222222222222,0.01956725036949972,0.040222963182034784,0.137,-1.815441215391587,121,run,entropy
122,[0. 0. 0. ... 0. 0. 0.],0.6890335628426931,"[0.76149172 0.80803418 0.75501967 0.69252552 0.63905964 0.61169332
 0.6176759  0.64529678 0.63777341 0.66814704 0.67619709 0.76462093
 0.7212955  0.62296828 0.60671846 0.68974961 0.75993142 0.71663574
 0.62233514 0.70792209 0.71035222 0.63472656 0.64963067 0.64421616
 0.69933775 0.75926425 0.7435601  0.75735197 0.72064846 0.74391108
 0.77431578 0.6861447  0.63300964 0.76308738 0.66018812 0.68870174
 0.62124711 0.70082174 0.79918532 0.66219534 0.65953234 0.66612224
 0.65174828 0.76892971 0.63312368 0.65284402 0.65534623 0.7383117
 0.70167844 0.75078698 0.63576939 0.61641472 0.68367278 0.62380213
 0.75113687 0.71257004 0.72607015 0.66073845 0.70546597 0.62030287
 0.6162404  0.77249367 0.76226034 0.61528166 0.65940496 0.69641324
 0.72176943 0.67459126 0.68210161 0.78143998 0.76008857 0.62724848
 0.6328813  0.74320429 0.72903356 0.70104932 0.68046797 0.61733929
 0.69518285 0.61447807 0.6954817  0.71208485 0.6309853  0.62197348
 0.63458794 0.79610365 0.66049682 0.61129608 0.73790148 0.75982686
 0.63135859 0.61704597 0.68365501 0.74323193 0.62054622 0.69456671
 0.74286187 0.67453363 0.69736688 0.76312651]",0.65,0.5,0.08763630427024616,0.10611709445007417,0.7782222222222223,0.019887349436337184,0.04005294035842049,0.115,-1.8238538951657124,122,run,entropy
123,[0. 0. 0. ... 0. 0. 0.],0.6850942411055723,"[0.75713331 0.80639693 0.74866087 0.68551371 0.63304147 0.61155674
 0.61821189 0.64025619 0.63010239 0.66744376 0.67156824 0.75920921
 0.71206755 0.6168933  0.60653687 0.68272161 0.75416833 0.71070559
 0.61968986 0.70228454 0.70767544 0.62672099 0.64432834 0.64197229
 0.69545803 0.75515824 0.74429597 0.7519945  0.71612246 0.73996803
 0.7710755  0.68197849 0.62936423 0.76035801 0.65265942 0.68776151
 0.6161842  0.69309363 0.7978254  0.65492439 0.65658831 0.66043139
 0.64267113 0.76439376 0.62774227 0.64754498 0.64821076 0.73441588
 0.69297493 0.74591019 0.63073258 0.61559682 0.67662478 0.62688692
 0.74497543 0.70603231 0.72822085 0.65802955 0.70000548 0.61895962
 0.61586886 0.76825453 0.75757044 0.62055229 0.6592079  0.69965396
 0.71617528 0.67015087 0.67210362 0.78280656 0.75611703 0.62211873
 0.63418498 0.74035016 0.7230511  0.69742381 0.67464267 0.61487657
 0.68850889 0.61473515 0.69119704 0.7065368  0.62860199 0.62161829
 0.63430493 0.78945247 0.65315967 0.61270105 0.73432971 0.75857424
 0.62436691 0.61647985 0.67636389 0.73709517 0.62224041 0.68903905
 0.736773   0.66673604 0.69469149 0.75677931]",0.64,-0.5,0.0882730898063357,0.10658235533887431,0.7769999999999999,0.019837914341544017,0.039395865405427104,0.134,-1.8325215825136718,123,run,entropy
124,[0. 0. 0. ... 0. 0. 0.],0.6809584726563632,"[0.75325414 0.802038   0.74938423 0.67974977 0.62913025 0.61253607
 0.61777908 0.63469837 0.62259901 0.66232205 0.66590306 0.7561973
 0.70795992 0.6164483  0.60709977 0.67743508 0.74705904 0.70594422
 0.61283743 0.69550398 0.70277274 0.62694708 0.63834016 0.63462867
 0.69460588 0.75180335 0.74043473 0.74480644 0.71587041 0.73591035
 0.76790054 0.67515951 0.62179348 0.75405757 0.64663445 0.68012674
 0.61162266 0.68700596 0.78951507 0.64798045 0.65233744 0.65571427
 0.63620873 0.76057089 0.62042728 0.64094756 0.64247173 0.72867509
 0.68710253 0.74248178 0.62709372 0.61468709 0.6733722  0.62981926
 0.74079735 0.70104752 0.71939523 0.65049722 0.69520915 0.61974029
 0.61575434 0.76431327 0.75201736 0.61855701 0.65046003 0.6926012
 0.70899561 0.66404946 0.66683875 0.78527006 0.75157144 0.61603259
 0.63545141 0.73622627 0.71604857 0.69158022 0.66970572 0.61364412
 0.68347856 0.61397946 0.68725988 0.7013826  0.62558495 0.62198801
 0.62796517 0.7897715  0.64595858 0.61033742 0.72985485 0.75330917
 0.62039729 0.61510581 0.67538448 0.73153074 0.62497825 0.68654752
 0.73050176 0.66110984 0.69194327 0.75596909]",0.6,0.0,0.08885934407571378,0.10720469586785919,0.7632222222222221,0.01932386446426463,0.03900444894788329,0.114,-1.8404624817485247,124,run,entropy
125,[0. 0. 0. ... 0. 0. 0.],0.6769886400988475,"[0.75080884 0.79527236 0.74454848 0.67387536 0.62420371 0.61147851
 0.62069714 0.62746142 0.61666564 0.65938801 0.66092093 0.74971935
 0.69826522 0.61897921 0.60735272 0.67058849 0.74243818 0.70078793
 0.61370873 0.68619986 0.69490941 0.62659561 0.63161389 0.63338439
 0.69387562 0.7469788  0.73252014 0.74147067 0.71286343 0.73073686
 0.77196422 0.66694615 0.61704106 0.74885976 0.64134768 0.67165619
 0.6095542  0.6803806  0.78454026 0.64153167 0.64831699 0.65105232
 0.62978084 0.75684397 0.61412204 0.63697725 0.63506909 0.7244197
 0.68016213 0.73405331 0.6203463  0.61466274 0.66579349 0.62859535
 0.73549036 0.69579173 0.72178104 0.64436234 0.68869606 0.62349002
 0.61851206 0.759154   0.74630707 0.61799771 0.64164801 0.68552329
 0.70356316 0.65928424 0.65796151 0.78513456 0.74680903 0.61079459
 0.63570601 0.73428244 0.70946437 0.68795824 0.66178054 0.61432643
 0.67771803 0.62323708 0.68684215 0.70249231 0.62857394 0.62286553
 0.62514226 0.78968301 0.64021035 0.61111893 0.723073   0.74705072
 0.61247663 0.61465469 0.66878648 0.72671169 0.62724571 0.67920577
 0.72399964 0.6552635  0.68354819 0.75081934]",0.69,0.0,0.08948101936594313,0.10792168519282155,0.7645555555555553,0.018313210381970497,0.0384068559857812,0.136,-1.8473135811902828,125,run,entropy
126,[0. 0. 0. ... 0. 0. 0.],0.6729894419183383,"[0.74612219 0.79158358 0.73921661 0.66877672 0.61814773 0.61202488
 0.62195261 0.6203638  0.61496937 0.65343939 0.6522541  0.7497783
 0.69284323 0.6249582  0.61152393 0.66531542 0.73783209 0.6966191
 0.61208097 0.67837155 0.68844149 0.61903064 0.6262843  0.62613804
 0.68673346 0.74271009 0.72922263 0.73383527 0.70867407 0.72829094
 0.76882329 0.66066081 0.61498583 0.74641282 0.63463266 0.66441027
 0.60915606 0.67166134 0.78079209 0.64171686 0.6391205  0.64241881
 0.62812719 0.7520818  0.60932786 0.63346909 0.62660005 0.72353316
 0.67193496 0.72842278 0.61930849 0.61185629 0.66284545 0.63099933
 0.73036481 0.68899491 0.71555735 0.63871182 0.68432726 0.62092332
 0.61937439 0.75250438 0.74529503 0.61663815 0.63542545 0.68094132
 0.70023186 0.65251408 0.65396138 0.78502114 0.73963489 0.60457276
 0.63955907 0.73137897 0.70284949 0.68223305 0.65426167 0.61388391
 0.67261855 0.6198536  0.67927503 0.69759784 0.62908762 0.62498719
 0.62533953 0.78303321 0.63500907 0.61066564 0.72128876 0.74079584
 0.61034658 0.61244535 0.66452449 0.72188953 0.62660055 0.67250176
 0.72077729 0.64746622 0.67604401 0.74680362]",0.62,0.0,0.0899380448826032,0.10852373785530599,0.7756666666666665,0.017601317704741944,0.038550396151446245,0.141,-1.8552119141105123,126,run,entropy
127,[0. 0. 0. ... 0. 0. 0.],0.6697651462878531,"[0.7420694  0.79350192 0.73369336 0.66301474 0.62018348 0.61236436
 0.62273645 0.61454609 0.61130768 0.64732605 0.6440884  0.74459755
 0.68662421 0.62325326 0.61661768 0.65895653 0.73257245 0.68853678
 0.61743267 0.67149707 0.68248901 0.6167878  0.62324386 0.62490767
 0.68078373 0.7400086  0.72261093 0.72821211 0.70434535 0.72723348
 0.76461155 0.65389061 0.6169679  0.74044664 0.62890132 0.66477807
 0.61051257 0.66701465 0.77539465 0.63773602 0.63589214 0.63678613
 0.63222505 0.74885678 0.60733438 0.63239161 0.62518402 0.71846284
 0.66601567 0.72217525 0.61838812 0.61097203 0.65588566 0.62991025
 0.72630944 0.68397774 0.70792404 0.64345632 0.67596528 0.61909033
 0.61920589 0.74790807 0.73872698 0.61568748 0.63550685 0.6744741
 0.69394508 0.64708339 0.64632504 0.78363161 0.73464566 0.60052555
 0.63505417 0.72759622 0.69599041 0.67653671 0.64663289 0.61941988
 0.66544941 0.61709952 0.67570897 0.68863641 0.62744587 0.62487317
 0.62629833 0.78455919 0.62868751 0.61262628 0.71397715 0.73745312
 0.61099291 0.61185464 0.65999903 0.71654329 0.62903861 0.66540761
 0.72204441 0.6421221  0.67774946 0.74605195]",0.69,1.0,0.0906806526510355,0.10928649978804666,0.781222222222222,0.01504639729456184,0.03651521775330851,0.131,-1.8628524092413825,127,run,entropy
128,[0. 0. 0. ... 0. 0. 0.],0.6664524474008968,"[0.73721341 0.78958391 0.72559943 0.65761398 0.62393957 0.61184857
 0.62469871 0.60952341 0.61462191 0.64266075 0.64239624 0.73563685
 0.68053173 0.62423744 0.61579773 0.65325912 0.72803873 0.68437746
 0.6181164  0.66639321 0.68005499 0.61980759 0.62268878 0.61819651
 0.67054552 0.73583779 0.71788943 0.72360566 0.69834395 0.72188959
 0.76145629 0.64721466 0.61610218 0.73735303 0.62645105 0.65825177
 0.61121752 0.66020344 0.77065461 0.63623839 0.62974201 0.63102213
 0.63396295 0.7414582  0.61184444 0.62927408 0.62531085 0.71348434
 0.66060651 0.71701271 0.62057579 0.6093693  0.64920887 0.63318988
 0.72116261 0.67801405 0.70031022 0.65024482 0.66571807 0.61491853
 0.61961984 0.74135317 0.73207021 0.61634625 0.62981445 0.66647212
 0.6885518  0.64337415 0.6473718  0.78030731 0.72955057 0.60032913
 0.63616368 0.72353463 0.69002442 0.67005857 0.63999777 0.62216693
 0.65902207 0.61624067 0.67160394 0.68523046 0.62670695 0.62480646
 0.62689864 0.77803405 0.62782599 0.61183982 0.70797544 0.73171411
 0.61037581 0.60907668 0.65958712 0.71108017 0.62852372 0.65947627
 0.71600239 0.63326683 0.67169454 0.7446341 ]",0.61,-1.0,0.09124648233284245,0.10994616985297136,0.7674444444444444,0.015315285973146714,0.03472923284731418,0.117,-1.8702846153764372,128,run,entropy
129,[0. 1. 0. ... 0. 0. 0.],0.6628710965321131,"[0.73226879 0.78548388 0.71787476 0.65046993 0.63022427 0.6116443
 0.62336298 0.60746457 0.61427599 0.63802456 0.63754797 0.72907996
 0.67447522 0.62562451 0.61570615 0.64519084 0.72247294 0.68604481
 0.61636525 0.65982908 0.6722606  0.62193849 0.61746587 0.61452677
 0.6635356  0.73039354 0.70954637 0.71913133 0.69153669 0.7179758
 0.75322177 0.64100241 0.61613575 0.73154329 0.61821542 0.65107933
 0.61265065 0.65400139 0.76549701 0.62930862 0.62236435 0.62556879
 0.6310257  0.73870305 0.61168743 0.62696678 0.62639031 0.70783906
 0.65200248 0.71249771 0.61877194 0.60919936 0.64362744 0.63300158
 0.71605133 0.67039758 0.692811   0.65501727 0.66018405 0.61735774
 0.62184991 0.73373249 0.73090242 0.61475366 0.62567969 0.66151693
 0.68338775 0.6376974  0.64368097 0.77965414 0.72428538 0.59995359
 0.63710416 0.72118472 0.68383718 0.66480847 0.63292179 0.61961063
 0.6542206  0.61593862 0.66329959 0.67976145 0.62470444 0.62391078
 0.62356633 0.7714832  0.63232653 0.61294988 0.70496735 0.72874388
 0.61132505 0.61014492 0.65667519 0.70745172 0.62961093 0.65202822
 0.70903635 0.62835119 0.66627124 0.73791856]",0.61,0.5,0.09183979723341978,0.11046617278319726,0.7605555555555554,0.014617322521522867,0.034251054488138054,0.128,-1.8776167073509094,129,run,entropy
130,[0. 0. 0. ... 0. 0. 0.],0.6595544683032069,"[0.73053972 0.78147    0.72069738 0.64485518 0.63790623 0.61200501
 0.62204582 0.60763109 0.61220664 0.63374207 0.63485833 0.72612
 0.67011284 0.62462727 0.61427947 0.63920109 0.71544091 0.68085827
 0.61936555 0.65504197 0.66783152 0.62088131 0.61453024 0.61378184
 0.65545784 0.72424225 0.7062308  0.71453036 0.68561232 0.71954413
 0.75063328 0.63527312 0.61650473 0.72588875 0.61393577 0.64622266
 0.61420019 0.64932601 0.75891432 0.62245043 0.62407985 0.62179085
 0.62766225 0.73061645 0.61034192 0.62780559 0.62679427 0.70368492
 0.64938229 0.70909841 0.6204118  0.60994137 0.63673564 0.62920962
 0.71079986 0.6631886  0.68577009 0.65307356 0.65218294 0.61624704
 0.61817973 0.72546005 0.72121947 0.61618356 0.62877655 0.65629603
 0.67537276 0.63159498 0.63526838 0.77581489 0.72015684 0.59853921
 0.63333379 0.71269378 0.67733232 0.66027644 0.62759426 0.62107076
 0.65048877 0.61927587 0.65671144 0.67533942 0.62377485 0.62587767
 0.62129239 0.76313728 0.6299541  0.61554855 0.69445158 0.72425861
 0.61305056 0.61088702 0.64891759 0.70356222 0.63139034 0.64723285
 0.70048255 0.62430227 0.66270448 0.72982859]",0.5,0.0,0.0925146083229531,0.11096338370451861,0.7758888888888886,0.01308862415166561,0.034192647055357205,0.122,-1.8848150193785018,130,run,entropy
131,[0. 0. 0. ... 0. 0. 0.],0.6564583175369928,"[0.72258993 0.77483585 0.71379719 0.63810039 0.63465406 0.61106616
 0.62154093 0.60965979 0.61249545 0.62741707 0.62852565 0.72064559
 0.66404224 0.62804634 0.61470098 0.63370526 0.70907691 0.67463258
 0.61637317 0.64698981 0.66269421 0.62617448 0.61277907 0.61276013
 0.64673599 0.71888476 0.70597162 0.70827914 0.68682298 0.71255285
 0.74779416 0.6362417  0.61648157 0.72111461 0.61617349 0.64534552
 0.6162952  0.64223683 0.75098695 0.61774867 0.6178938  0.61846156
 0.62647096 0.72647476 0.60938049 0.6274321  0.62554283 0.69814391
 0.64293243 0.70169382 0.6199788  0.60944282 0.62902836 0.62928034
 0.70455391 0.6579449  0.67893699 0.64956317 0.64820177 0.61451553
 0.61926241 0.72120276 0.72554393 0.6165372  0.62589396 0.65245435
 0.66881452 0.62571921 0.62900308 0.77069358 0.7221601  0.59992226
 0.63148886 0.70760898 0.66894145 0.65488441 0.62288889 0.62106587
 0.646799   0.62206968 0.65368848 0.67038469 0.62292578 0.62506939
 0.62130799 0.76150401 0.62974064 0.61313559 0.69526839 0.71760762
 0.61466812 0.61243203 0.64178342 0.69638061 0.63350237 0.63993278
 0.69309943 0.62340244 0.66061694 0.72358401]",0.66,0.0,0.093185509553316,0.11162654389989891,0.7668888888888888,0.014347887598796584,0.03398716381409614,0.128,-1.8915611666541852,131,run,entropy
132,[0. 0. 0. ... 0. 0. 0.],0.6532281027460518,"[0.7165161  0.77239807 0.70610958 0.63055965 0.64385687 0.61381159
 0.6254584  0.61247246 0.61179269 0.62318822 0.62792826 0.71582527
 0.65712822 0.62490659 0.61469456 0.62559321 0.7027728  0.66876305
 0.61626038 0.64062189 0.65752086 0.62545513 0.61123328 0.61306883
 0.63894355 0.71467057 0.70034584 0.70298195 0.68102733 0.70737815
 0.74527934 0.62879159 0.61683413 0.71533401 0.61167699 0.64410165
 0.61609663 0.63749252 0.74383143 0.61634972 0.6154899  0.61540086
 0.6226722  0.72033888 0.60849708 0.62522585 0.62578565 0.69274326
 0.6360766  0.69342321 0.61843477 0.6102379  0.62958146 0.63032383
 0.70156413 0.64959743 0.67248805 0.64797709 0.64301856 0.61450513
 0.61968659 0.7239686  0.71747495 0.6172023  0.62366516 0.64432576
 0.66214936 0.62064274 0.62082131 0.76635277 0.71595095 0.60342294
 0.6296671  0.70290276 0.66362551 0.6474106  0.61854667 0.61910762
 0.63986771 0.61951532 0.64783796 0.6671503  0.62251339 0.62960167
 0.62042554 0.7553007  0.63290466 0.61134602 0.6920265  0.71327721
 0.61207877 0.61031239 0.6342089  0.69119141 0.62891498 0.63372737
 0.68844942 0.62102881 0.66128479 0.72046953]",0.49,-0.5,0.09377346770374895,0.11237125953804636,0.7655555555555555,0.014708818415200785,0.033665940265383935,0.091,-1.898917835611478,132,run,entropy
133,[0. 0. 0. ... 0. 0. 0.],0.6503086597193405,"[0.7094391  0.76607427 0.70212063 0.62605983 0.6438446  0.61280628
 0.62525799 0.61059807 0.61298399 0.61835448 0.62296278 0.71343436
 0.65226669 0.6247079  0.61437756 0.62086049 0.69754523 0.66347344
 0.61948591 0.63373428 0.65153197 0.6253508  0.61520935 0.61187405
 0.63409348 0.71136441 0.69340507 0.69596724 0.67692155 0.70093315
 0.7354883  0.62813697 0.6167848  0.71000219 0.6106402  0.63617075
 0.61893414 0.63057835 0.73487831 0.61455892 0.6193953  0.61308615
 0.62288778 0.72186775 0.60791127 0.62281943 0.62615244 0.68638684
 0.62850401 0.68582769 0.62012291 0.61041663 0.63031652 0.63027595
 0.70265492 0.64190489 0.66613794 0.64836683 0.63769456 0.61106755
 0.61977449 0.72093527 0.70914162 0.61462869 0.62195709 0.63672934
 0.65719735 0.61358586 0.61609619 0.76625399 0.71172066 0.60399261
 0.62786712 0.69578903 0.65454664 0.64385315 0.62034281 0.624686
 0.63615081 0.61739063 0.64130013 0.66297016 0.6210629  0.62786121
 0.61866407 0.74947594 0.6314093  0.61050039 0.68877372 0.70841687
 0.61319157 0.60961092 0.63127116 0.68770419 0.62906785 0.62847851
 0.68318847 0.61994387 0.65873241 0.71959376]",0.55,0.0,0.09454581245431422,0.11296617333712536,0.7499999999999999,0.01379778560818736,0.03450884444516544,0.104,-1.906346604812085,133,run,entropy
